table_type,subset,cohort,window_type,window_value,definition,phase_mode,assumption_based_historical,n_windows,n_classifiable,positives,false_positive_rate,wilson95_low,wilson95_high,indeterminate_rate,positive_rate_all_attempted,unstable_denominator,interpretation_note,n_participants,pattern_category,indeterminate_reason,n_indeterminate,p_prevalence_ge_39_1,p_prevalence_ge_44_2
window_false_positive,all,healthy_ovulatory,calendar,18,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,49009.0,6100.0,0.1244669346446571,0.12157370662202818,0.12741902866090868,0.01981999999999995,0.122,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,24,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,49270.0,4946.0,0.10038563020093363,0.09776319495880956,0.10307037445328676,0.014599999999999946,0.09892,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,36,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,49525.0,3617.0,0.07303382130237254,0.07077523393973467,0.07535863969101408,0.009499999999999953,0.07234,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,3,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,44462.0,11655.0,0.26213395708695064,0.25806669640916147,0.26624231684568433,0.11075999999999997,0.2331,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,6,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,47066.0,10297.0,0.21877788637232823,0.2150659811259916,0.22253569375623264,0.058679999999999954,0.20594,False,,,,,,,
window_false_positive,all,healthy_ovulatory,cycle,12,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,48469.0,7895.0,0.1628876188904248,0.15962696096572046,0.16620170893468325,0.03061999999999998,0.1579,False,,,,,,,
window_false_positive,all,healthy_ovulatory,full,full_diary,A_windowed_C1_only,luteal_anchored_ovulatory,False,50000,49525.0,3617.0,0.07303382130237254,0.07077523393973467,0.07535863969101408,0.009499999999999953,0.07234,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,1,A_windowed_C1_only,strict_herzog,False,50000,34630.0,10800.0,0.311868322263933,0.30701027541752357,0.31676810286336843,0.3074,0.216,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,3,A_windowed_C1_only,strict_herzog,False,50000,43792.0,12311.0,0.28112440628425284,0.27693331155062956,0.2853538974295949,0.12416000000000005,0.24622,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,4,A_windowed_C1_only,strict_herzog,False,50000,45011.0,11815.0,0.26249139099331276,0.25844706975442694,0.26657624906456284,0.09977999999999998,0.2363,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,6,A_windowed_C1_only,strict_herzog,False,50000,46664.0,10798.0,0.23139893708211898,0.2275947589587448,0.23524733494611713,0.06672,0.21596,False,,,,,,,
window_false_positive,all,healthy_ovulatory,calendar,9,A_windowed_C1_only,strict_herzog,False,50000,47683.0,9545.0,0.20017616341253697,0.1966089308323446,0.2037917011807635,0.04634000000000005,0.1909,False,,,,,,,
