cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
population,mean_cycle_length,"(31.029, 33.576]",label_A_windowed_any,10012,9942,3487,0.3507342587004627,0.3414133570663857,0.3601704644444868,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.029, 33.576]",label_A_windowed_C1_or_C2,10012,9942,1173,0.1179843089921545,0.11179031118475607,0.12447340451490291,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(31.029, 33.576]",label_A_windowed_C3,10012,8125,2807,0.34547692307692307,0.33521242055887085,0.35588747200019893,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(33.576, 56.85]",label_A_windowed_any,9977,9883,2978,0.3013255084488516,0.2923580779568523,0.31044732593718216,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(33.576, 56.85]",label_A_windowed_C1_or_C2,9977,9883,1247,0.12617626226854195,0.11977474050608629,0.13286827690491984,Association between simulator inputs/realizations and simulated classification
population,mean_cycle_length,"(33.576, 56.85]",label_A_windowed_C3,9977,9576,2385,0.24906015037593984,0.24050007676886206,0.2578214747245765,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.2160000000000002, 3.087]",label_A_windowed_any,10000,9909,3848,0.38833383792511855,0.3787828116384613,0.3979714107312694,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.2160000000000002, 3.087]",label_A_windowed_C1_or_C2,10000,9909,1111,0.11212029468160259,0.10605769334271052,0.11848352100709482,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(1.2160000000000002, 3.087]",label_A_windowed_C3,10000,5972,3058,0.5120562625586068,0.49937513542122164,0.5247218894065451,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(3.087, 3.645]",label_A_windowed_any,10002,9931,4017,0.4044909878159299,0.394876982759843,0.41417885292078177,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(3.087, 3.645]",label_A_windowed_C1_or_C2,10002,9931,1132,0.11398650689759339,0.10788492532560273,0.1203866045443763,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(3.087, 3.645]",label_A_windowed_C3,10002,6526,3222,0.4937174379405455,0.481594716589689,0.505847551263655,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(3.645, 4.464]",label_A_windowed_any,9998,9906,3842,0.38784575005047445,0.37829567987956014,0.3974827713465984,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(3.645, 4.464]",label_A_windowed_C1_or_C2,9998,9906,1143,0.11538461538461539,0.10924171987980906,0.12182569611628837,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(3.645, 4.464]",label_A_windowed_C3,9998,7228,3129,0.4328998339789707,0.4215159171163565,0.44435503628834117,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.464, 6.202]",label_A_windowed_any,10000,9931,3254,0.32766085993354144,0.3184978435020894,0.3369571515083369,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.464, 6.202]",label_A_windowed_C1_or_C2,10000,9931,1165,0.11730943510220522,0.11112808825931982,0.12378672829757477,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(4.464, 6.202]",label_A_windowed_C3,10000,9243,2641,0.285729741425944,0.2766104307365773,0.2950270827171064,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(6.202, 23.103]",label_A_windowed_any,10000,9910,2913,0.29394550958627647,0.28505732679153856,0.30299337817849886,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(6.202, 23.103]",label_A_windowed_C1_or_C2,10000,9910,1235,0.12462159434914229,0.11826379945444655,0.13127029578969618,Association between simulator inputs/realizations and simulated classification
population,sd_cycle_length,"(6.202, 23.103]",label_A_windowed_C3,10000,9814,2314,0.2357856123904626,0.2274917004554718,0.24428628437430822,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_any,10062,9978,2651,0.26568450591300863,0.2571092387153982,0.2744401232645058,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_C1_or_C2,10062,9978,1213,0.12156744838645019,0.11530072964311416,0.12812544265633727,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_C3,10062,9927,2053,0.2068097108894933,0.19895651895013663,0.21488972719754332,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.865]",label_A_windowed_any,10005,9930,3334,0.33575025176233636,0.3265268092520128,0.3451007264276988,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.865]",label_A_windowed_C1_or_C2,10005,9930,1217,0.12255790533736154,0.11625355374290694,0.12915417386442543,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.865]",label_A_windowed_C3,10005,9738,2738,0.2811665639761758,0.27232506861140826,0.29018064265317023,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.865, 0.949]",label_A_windowed_any,10588,10488,4848,0.4622425629290618,0.45271633262072936,0.4717964420805935,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.865, 0.949]",label_A_windowed_C1_or_C2,10588,10488,1190,0.11346300533943554,0.10753415127300639,0.11967491094710109,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.865, 0.949]",label_A_windowed_C3,10588,9406,4184,0.4448224537529237,0.4348042022024463,0.4548857564921298,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.975]",label_A_windowed_any,9950,9872,5032,0.5097244732576985,0.49986132627072205,0.5195800550840295,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.975]",label_A_windowed_C1_or_C2,9950,9872,1137,0.1151742301458671,0.10902609730548958,0.12162173845803616,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.975]",label_A_windowed_C3,9950,7695,4300,0.5588044184535412,0.5476837780002529,0.5698663761158739,Association between simulator inputs/realizations and simulated classification
