cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
population,ovulatory_fraction,"(0.975, 1.0]",label_A_windowed_any,9142,9069,1881,0.20740985775719484,0.19918995158785363,0.21587753040363544,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.975, 1.0]",label_A_windowed_C1_or_C2,9142,9069,1019,0.11236078950270151,0.10602450990499354,0.1190253235003503,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.975, 1.0]",label_A_windowed_C3,9142,1744,939,0.5384174311926605,0.5149616266454597,0.561704365755483,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_any,49999,49586,17755,0.3580647763481628,0.3538560904188491,0.3622954521972191,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C1_or_C2,49999,49586,5792,0.11680716331222522,0.11400976667377788,0.11966392773484838,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(0.499, 1.0]",label_A_windowed_C3,49999,38878,14252,0.3665826431400792,0.36180613623968566,0.3713855128495947,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_any,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C1_or_C2,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
population,dominant_seizure_cycle_days,"(1.0, 7.0]",label_A_windowed_C3,1,1,0,0.0,0.0,0.7934506856227626,Association between simulator inputs/realizations and simulated classification
population,pcos,False,label_A_windowed_any,45080,44708,16448,0.36789836270913484,0.36343983508236677,0.3723795896022827,Association between simulator inputs/realizations and simulated classification
population,pcos,False,label_A_windowed_C1_or_C2,45080,44708,5159,0.11539321821597924,0.11246464351150935,0.11838788060846102,Association between simulator inputs/realizations and simulated classification
population,pcos,False,label_A_windowed_C3,45080,34017,13239,0.38918775906164566,0.3840193108774929,0.3943812319449029,Association between simulator inputs/realizations and simulated classification
population,pcos,True,label_A_windowed_any,4920,4879,1307,0.2678827628612421,0.25564252081624905,0.28048823028394265,Association between simulator inputs/realizations and simulated classification
population,pcos,True,label_A_windowed_C1_or_C2,4920,4879,633,0.12973970075835212,0.12060167926034271,0.13946030913921242,Association between simulator inputs/realizations and simulated classification
population,pcos,True,label_A_windowed_C3,4920,4862,1013,0.2083504730563554,0.19716716034290696,0.21999428562673937,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,False,label_A_windowed_any,45069,44695,16370,0.3662602080769661,0.36180536207996966,0.370738041511068,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,False,label_A_windowed_C1_or_C2,45069,44695,5180,0.1158966327329679,0.11296198555539282,0.1188973002913891,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,False,label_A_windowed_C3,45069,34036,13173,0.387031378540369,0.38186987193737215,0.3922183825774766,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,True,label_A_windowed_any,4931,4892,1385,0.2831152902698283,0.2706648596121403,0.295906072504778,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,True,label_A_windowed_C1_or_C2,4931,4892,612,0.12510220768601799,0.11612456234793297,0.13466817045360172,Association between simulator inputs/realizations and simulated classification
population,peri_menarche,True,label_A_windowed_C3,4931,4843,1079,0.22279578773487507,0.2112985000879069,0.23473248260214818,Association between simulator inputs/realizations and simulated classification
population,perimenopause,False,label_A_windowed_any,43402,43042,15975,0.37114911017146046,0.36659675310157097,0.37572446483510175,Association between simulator inputs/realizations and simulated classification
population,perimenopause,False,label_A_windowed_C1_or_C2,43402,43042,5019,0.11660703498908043,0.11360910776145748,0.11967339104686771,Association between simulator inputs/realizations and simulated classification
population,perimenopause,False,label_A_windowed_C3,43402,32387,12858,0.39701114644764873,0.3916949938806267,0.4023517273667663,Association between simulator inputs/realizations and simulated classification
population,perimenopause,True,label_A_windowed_any,6598,6545,1780,0.2719633307868602,0.2613192694557304,0.2828749183605776,Association between simulator inputs/realizations and simulated classification
population,perimenopause,True,label_A_windowed_C1_or_C2,6598,6545,773,0.11810542398777693,0.11050978661302187,0.12614908939827607,Association between simulator inputs/realizations and simulated classification
population,perimenopause,True,label_A_windowed_C3,6598,6492,1394,0.21472581638940233,0.2049072874612092,0.22488175165236965,Association between simulator inputs/realizations and simulated classification
