cohort,feature,level,outcome,n_group,n_classifiable,positives,rate,wilson95_low,wilson95_high,interpretation_scope
population,sd_cycle_length,"(7.841, 34.951]",label_A_windowed_C3,10000,9701,2352,0.24244923203793423,0.23402408146145876,0.25107827480029704,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_any,10072,9993,2643,0.2644851395977184,0.2559292099821281,0.2732220705108932,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_C1_or_C2,10072,9993,1187,0.11878314820374263,0.11258581051792486,0.1252734641955508,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(-0.001, 0.528]",label_A_windowed_C3,10072,9935,2060,0.2073477604428787,0.19948983388519395,0.2154319128703895,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.865]",label_A_windowed_any,9934,9846,3255,0.33059110298598415,0.32136674369269397,0.33994760192933043,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.865]",label_A_windowed_C1_or_C2,9934,9846,1179,0.11974405850091407,0.11347906608730832,0.12630565214342285,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.528, 0.865]",label_A_windowed_C3,9934,9640,2661,0.27603734439834027,0.26720405165980854,0.2850490605011591,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.865, 0.949]",label_A_windowed_any,10871,10784,5040,0.46735905044510384,0.4579555993685707,0.476785747852066,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.865, 0.949]",label_A_windowed_C1_or_C2,10871,10784,1232,0.1142433234421365,0.10837632256633607,0.12038505367755191,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.865, 0.949]",label_A_windowed_C3,10871,9712,4357,0.44862026359143325,0.438751093951571,0.45853006237133825,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.974]",label_A_windowed_any,9265,9196,4663,0.5070682905611136,0.49684925309938405,0.5172814251934857,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.974]",label_A_windowed_C1_or_C2,9265,9196,1093,0.1188560243584167,0.11240035888366784,0.12562998855466775,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.949, 0.974]",label_A_windowed_C3,9265,7148,3989,0.5580581980973699,0.5465173391042228,0.5695366876494494,Association between simulator inputs/realizations and simulated classification
population,ovulatory_fraction,"(0.974, 1.0]",label_A_windowed_any,9858,9768,2173,0.22246109746109746,0.2143233920498576,0.23081701236125227,Association between simulator inputs/realizations and simulated classification
